block,run_id,cell,pair,role,phase,sample,q_before_ns,windows_ns,q_after_ns,rtt_ns,offset_windows_minus_q_ns
3,20260715T211759Z.30531-b3-on,wm_tcp_large,8,source_init,before,1,1784151456865041000,1784151452546190800,1784151457162867000,297826000,-4467763200
3,20260715T211759Z.30531-b3-on,wm_tcp_large,8,source_init,before,2,1784151457163752000,1784151452552924600,1784151457164364000,612000,-4611133400
3,20260715T211759Z.30531-b3-on,wm_tcp_large,8,source_init,before,3,1784151457164658000,1784151452553747800,1784151457165072000,414000,-4611117200
3,20260715T211759Z.30531-b3-on,wm_tcp_large,8,source_init,after,1,1784151458962895000,1784151454628108700,1784151459243881000,280986000,-4475279300
3,20260715T211759Z.30531-b3-on,wm_tcp_large,8,source_init,after,2,1784151459244588000,1784151454633683700,1784151459245023000,435000,-4611121800
3,20260715T211759Z.30531-b3-on,wm_tcp_large,8,source_init,after,3,1784151459245223000,1784151454634247900,1784151459245563000,340000,-4611145100
3,20260715T211759Z.30531-b3-on,wm_tcp_large,8,destination_init,before,1,1784151466288776000,1784151461965502300,1784151466582247000,293471000,-4470009200
3,20260715T211759Z.30531-b3-on,wm_tcp_large,8,destination_init,before,2,1784151466582730000,1784151461971722100,1784151466583100000,370000,-4611192900
3,20260715T211759Z.30531-b3-on,wm_tcp_large,8,destination_init,before,3,1784151466583212000,1784151461972167400,1784151466583523000,311000,-4611200100
3,20260715T211759Z.30531-b3-on,wm_tcp_large,8,destination_init,after,1,1784151468002261000,1784151463660508700,1784151468276271000,274010000,-4478757300
3,20260715T211759Z.30531-b3-on,wm_tcp_large,8,destination_init,after,2,1784151468276966000,1784151463665972100,1784151468277376000,410000,-4611198900
3,20260715T211759Z.30531-b3-on,wm_tcp_large,8,destination_init,after,3,1784151468277593000,1784151463666558700,1784151468277947000,354000,-4611211300
4,20260715T211759Z.30531-b4-off,wm_tcp_large,5,source_init,before,1,1784151500122829000,1784151495798122200,1784151500414964000,292135000,-4470774300
4,20260715T211759Z.30531-b4-off,wm_tcp_large,5,source_init,before,2,1784151500415882000,1784151495804654500,1784151500416374000,492000,-4611473500
4,20260715T211759Z.30531-b4-off,wm_tcp_large,5,source_init,before,3,1784151500416579000,1784151495805256700,1784151500416928000,349000,-4611496800
4,20260715T211759Z.30531-b4-off,wm_tcp_large,5,source_init,after,1,1784151502222517000,1784151497880435100,1784151502496394000,273877000,-4479020400
4,20260715T211759Z.30531-b4-off,wm_tcp_large,5,source_init,after,2,1784151502497165000,1784151497885889500,1784151502497578000,413000,-4611482000
4,20260715T211759Z.30531-b4-off,wm_tcp_large,5,source_init,after,3,1784151502497817000,1784151497886512700,1784151502498183000,366000,-4611487300
4,20260715T211759Z.30531-b4-off,wm_tcp_large,5,destination_init,before,1,1784151508583256000,1784151504254741500,1784151508871708000,288452000,-4472740500
4,20260715T211759Z.30531-b4-off,wm_tcp_large,5,destination_init,before,2,1784151508872564000,1784151504261273600,1784151508873054000,490000,-4611535400
4,20260715T211759Z.30531-b4-off,wm_tcp_large,5,destination_init,before,3,1784151508873336000,1784151504261988300,1784151508873722000,386000,-4611540700
4,20260715T211759Z.30531-b4-off,wm_tcp_large,5,destination_init,after,1,1784151510301217000,1784151505959774300,1784151510575952000,274735000,-4478810200
4,20260715T211759Z.30531-b4-off,wm_tcp_large,5,destination_init,after,2,1784151510576688000,1784151505965428900,1784151510577248000,560000,-4611539100
4,20260715T211759Z.30531-b4-off,wm_tcp_large,5,destination_init,after,3,1784151510577480000,1784151505966109300,1784151510577828000,348000,-4611544700
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,5,source_init,before,1,1784151516874471000,1784151512547884900,1784151517165039000,290568000,-4471870100
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,5,source_init,before,2,1784151517165905000,1784151512554545000,1784151517166407000,502000,-4611611000
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,5,source_init,before,3,1784151517166660000,1784151512555245500,1784151517167054000,394000,-4611611500
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,5,source_init,after,1,1784151518912623000,1784151514570068600,1784151519186450000,273827000,-4479467900
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,5,source_init,after,2,1784151519187184000,1784151514575932700,1784151519187931000,747000,-4611624800
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,5,source_init,after,3,1784151519188214000,1784151514576819800,1784151519188737000,523000,-4611655700
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,5,destination_init,before,1,1784151526598821000,1784151522269221500,1784151526886558000,287737000,-4473468000
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,5,destination_init,before,2,1784151526887365000,1784151522275973500,1784151526887937000,572000,-4611677500
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,5,destination_init,before,3,1784151526888176000,1784151522276670500,1784151526888564000,388000,-4611699500
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,5,destination_init,after,1,1784151528243369000,1784151523905529200,1784151528521643000,278274000,-4476976800
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,5,destination_init,after,2,1784151528522781000,1784151523911620300,1784151528523592000,811000,-4611566200
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,5,destination_init,after,3,1784151528524056000,1784151523912616500,1784151528524505000,449000,-4611664000
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,5,source_init,before,1,1784151534598951000,1784151530272540700,1784151534889734000,290783000,-4471801800
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,5,source_init,before,2,1784151534890629000,1784151530279096200,1784151534891107000,478000,-4611771800
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,5,source_init,before,3,1784151534891351000,1784151530279761500,1784151534891689000,338000,-4611758500
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,5,source_init,after,1,1784151536024287000,1784151531682621300,1784151536298936000,274649000,-4478990200
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,5,source_init,after,2,1784151536299644000,1784151531688095800,1784151536300041000,397000,-4611746700
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,5,source_init,after,3,1784151536300279000,1784151531688674000,1784151536300681000,402000,-4611806000
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,5,destination_init,before,1,1784151546097463000,1784151541767971000,1784151546384758000,287295000,-4473139500
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,5,destination_init,before,2,1784151546385631000,1784151541774036600,1784151546386125000,494000,-4611841400
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,5,destination_init,before,3,1784151546386414000,1784151541774752800,1784151546386772000,358000,-4611840200
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,5,destination_init,after,1,1784151547807452000,1784151543467888600,1784151548084277000,276825000,-4477975900
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,5,destination_init,after,2,1784151548085039000,1784151543473430200,1784151548085521000,482000,-4611849800
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,5,destination_init,after,3,1784151548085805000,1784151543474154100,1784151548086204000,399000,-4611850400
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,5,source_init,before,1,1784151558290767000,1784151553962280000,1784151558579782000,289015000,-4472994500
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,5,source_init,before,2,1784151558580718000,1784151553969048400,1784151558581265000,547000,-4611943100
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,5,source_init,before,3,1784151558581541000,1784151553969779800,1784151558581893000,352000,-4611937200
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,5,source_init,after,1,1784151560267814000,1784151555924376400,1784151560540904000,273090000,-4479982600
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,5,source_init,after,2,1784151560541653000,1784151555929990400,1784151560542250000,597000,-4611961100
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,5,source_init,after,3,1784151560542503000,1784151555930774400,1784151560542980000,477000,-4611967100
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,5,destination_init,before,1,1784151567970262000,1784151563638866500,1784151568256447000,286185000,-4474488000
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,5,destination_init,before,2,1784151568257307000,1784151563646094800,1784151568258536000,1229000,-4611826700
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,5,destination_init,before,3,1784151568258829000,1784151563647022600,1784151568259221000,392000,-4612002400
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,5,destination_init,after,1,1784151569534713000,1784151565190852900,1784151569807420000,272707000,-4480213600
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,5,destination_init,after,2,1784151569807974000,1784151565196196000,1784151569808421000,447000,-4612001500
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,5,destination_init,after,3,1784151569808609000,1784151565196788000,1784151569809003000,394000,-4612018000
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,6,destination_init,before,1,1784151581629149000,1784151577306617700,1784151581923523000,294374000,-4469718300
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,6,destination_init,before,2,1784151581924324000,1784151577312434500,1784151581924817000,493000,-4612136000
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,6,destination_init,before,3,1784151581925093000,1784151577313122900,1784151581925424000,331000,-4612135600
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,6,destination_init,after,1,1784151583155324000,1784151578813118600,1784151583429917000,274593000,-4479501900
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,6,destination_init,after,2,1784151583430748000,1784151578818877000,1784151583431261000,513000,-4612127500
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,6,destination_init,after,3,1784151583431539000,1784151578819573600,1784151583431877000,338000,-4612134400
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,6,source_init,before,1,1784151590120985000,1784151585790946400,1784151590408561000,287576000,-4473826600
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,6,source_init,before,2,1784151590409431000,1784151585797488100,1784151590409958000,527000,-4612206400
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,6,source_init,before,3,1784151590410204000,1784151585798183000,1784151590410565000,361000,-4612201500
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,6,source_init,after,1,1784151591989346000,1784151587648513100,1784151592265292000,275946000,-4478805900
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,6,source_init,after,2,1784151592266059000,1784151587654094200,1784151592266566000,507000,-4612218300
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,6,source_init,after,3,1784151592266845000,1784151587654826400,1784151592267243000,398000,-4612217600
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,6,destination_init,before,1,1784151599172036000,1784151594846690500,1784151599464739000,292703000,-4471697000
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,6,destination_init,before,2,1784151599465618000,1784151594853570100,1784151599466079000,461000,-4612278400
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,6,destination_init,before,3,1784151599466370000,1784151594854238800,1784151599466667000,297000,-4612279700
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,6,destination_init,after,1,1784151600904919000,1784151596563597100,1784151601180549000,275630000,-4479136900
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,6,destination_init,after,2,1784151601181330000,1784151596569318900,1784151601181889000,559000,-4612290600
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,6,destination_init,after,3,1784151601182196000,1784151596570152900,1784151601182662000,466000,-4612276100
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,6,source_init,before,1,1784151611794418000,1784151607470139300,1784151612087357000,292939000,-4470748200
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,6,source_init,before,2,1784151612088211000,1784151607476077100,1784151612088681000,470000,-4612368900
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,6,source_init,before,3,1784151612088932000,1784151607476746400,1784151612089303000,371000,-4612371100
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,6,source_init,after,1,1784151613034404000,1784151608696110900,1784151613313043000,278639000,-4477612600
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,6,source_init,after,2,1784151613313783000,1784151608701594800,1784151613314203000,420000,-4612398200
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,6,source_init,after,3,1784151613314449000,1784151608702243500,1784151613314816000,367000,-4612389000
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,6,destination_init,before,1,1784151622843953000,1784151618512454000,1784151623129799000,285846000,-4474422000
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,6,destination_init,before,2,1784151623130657000,1784151618518435100,1784151623131147000,490000,-4612466900
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,6,destination_init,before,3,1784151623131425000,1784151618519141300,1784151623131778000,353000,-4612460200
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,6,destination_init,after,1,1784151624465070000,1784151620122546000,1784151624739457000,274387000,-4479717500
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,6,destination_init,after,2,1784151624740270000,1784151620128046500,1784151624740729000,459000,-4612453000
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,6,destination_init,after,3,1784151624740960000,1784151620128659600,1784151624741287000,327000,-4612463900
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,6,source_init,before,1,1784151630469618000,1784151626139804500,1784151630757759000,288141000,-4473884000
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,6,source_init,before,2,1784151630758595000,1784151626146330700,1784151630759100000,505000,-4612516800
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,6,source_init,before,3,1784151630759383000,1784151626147039700,1784151630759740000,357000,-4612521800
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,6,source_init,after,1,1784151632573769000,1784151628239923100,1784151632857306000,283537000,-4475614400
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,6,source_init,after,2,1784151632858240000,1784151628246572400,1784151632859756000,1516000,-4612425600
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,6,source_init,after,3,1784151632860103000,1784151628247880000,1784151632860765000,662000,-4612554000
4,20260715T211759Z.30531-b4-off,wm_tcp_large,6,destination_init,before,1,1784151640297580000,1784151635971883700,1784151640590261000,292681000,-4472036800
4,20260715T211759Z.30531-b4-off,wm_tcp_large,6,destination_init,before,2,1784151640591023000,1784151635978686300,1784151640591544000,521000,-4612597200
4,20260715T211759Z.30531-b4-off,wm_tcp_large,6,destination_init,before,3,1784151640591845000,1784151635979423700,1784151640592202000,357000,-4612599800
4,20260715T211759Z.30531-b4-off,wm_tcp_large,6,destination_init,after,1,1784151642002572000,1784151637660234600,1784151642277324000,274752000,-4479713400
4,20260715T211759Z.30531-b4-off,wm_tcp_large,6,destination_init,after,2,1784151642278070000,1784151637665706100,1784151642278537000,467000,-4612597400
4,20260715T211759Z.30531-b4-off,wm_tcp_large,6,destination_init,after,3,1784151642278809000,1784151637666363000,1784151642279140000,331000,-4612611500
4,20260715T211759Z.30531-b4-off,wm_tcp_large,6,source_init,before,1,1784151648634404000,1784151644306297100,1784151648923878000,289474000,-4472843900
4,20260715T211759Z.30531-b4-off,wm_tcp_large,6,source_init,before,2,1784151648924664000,1784151644312258000,1784151648925185000,521000,-4612666500
4,20260715T211759Z.30531-b4-off,wm_tcp_large,6,source_init,before,3,1784151648925459000,1784151644312955300,1784151648925785000,326000,-4612666700
4,20260715T211759Z.30531-b4-off,wm_tcp_large,6,source_init,after,1,1784151650725314000,1784151646382374800,1784151650999628000,274314000,-4480096200
4,20260715T211759Z.30531-b4-off,wm_tcp_large,6,source_init,after,2,1784151651000392000,1784151646387948000,1784151651000905000,513000,-4612700500
4,20260715T211759Z.30531-b4-off,wm_tcp_large,6,source_init,after,3,1784151651001136000,1784151646388642500,1784151651001509000,373000,-4612680000
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,7,destination_init,before,1,1784151658253188000,1784151653928617900,1784151658546735000,293547000,-4471343600
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,7,destination_init,before,2,1784151658547614000,1784151653935090700,1784151658548079000,465000,-4612755800
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,7,destination_init,before,3,1784151658548358000,1784151653935785700,1784151658548701000,343000,-4612743800
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,7,destination_init,after,1,1784151659796573000,1784151655452659200,1784151660070086000,273513000,-4480670300
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,7,destination_init,after,2,1784151660070881000,1784151655458475200,1784151660071647000,766000,-4612788800
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,7,destination_init,after,3,1784151660072038000,1784151655459581700,1784151660072708000,670000,-4612791300
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,7,source_init,before,1,1784151666714744000,1784151662385009300,1784151667003203000,288459000,-4473964200
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,7,source_init,before,2,1784151667004075000,1784151662391478600,1784151667004565000,490000,-4612841400
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,7,source_init,before,3,1784151667004808000,1784151662392164300,1784151667005165000,357000,-4612822200
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,7,source_init,after,1,1784151668647459000,1784151664305880500,1784151668923324000,275865000,-4479511000
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,7,source_init,after,2,1784151668924156000,1784151664311649600,1784151668924872000,716000,-4612864400
4,20260715T211759Z.30531-b4-off,wm_tcp_mixed,7,source_init,after,3,1784151668925254000,1784151664312698900,1784151668925875000,621000,-4612865600
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,7,destination_init,before,1,1784151675709252000,1784151671395355800,1784151676013727000,304475000,-4466133700
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,7,destination_init,before,2,1784151676014503000,1784151671401882100,1784151676015033000,530000,-4612885900
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,7,destination_init,before,3,1784151676015324000,1784151671402618600,1784151676015680000,356000,-4612883400
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,7,destination_init,after,1,1784151677462448000,1784151673121112800,1784151677738444000,275996000,-4479333200
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,7,destination_init,after,2,1784151677738823000,1784151673126114000,1784151677739205000,382000,-4612900000
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,7,destination_init,after,3,1784151677739356000,1784151673126623200,1784151677739734000,378000,-4612921800
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,7,source_init,before,1,1784151687779896000,1784151683466523200,1784151688085122000,305226000,-4465985800
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,7,source_init,before,2,1784151688085966000,1784151683473307200,1784151688086608000,642000,-4612979800
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,7,source_init,before,3,1784151688086910000,1784151683474129100,1784151688087295000,385000,-4612973400
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,7,source_init,after,1,1784151689049773000,1784151684707749800,1784151689325200000,275427000,-4479736700
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,7,source_init,after,2,1784151689325916000,1784151684713143200,1784151689326307000,391000,-4612968300
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,7,source_init,after,3,1784151689326540000,1784151684713706600,1784151689326938000,398000,-4613032400
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,7,destination_init,before,1,1784151698893051000,1784151694562792600,1784151699181402000,288351000,-4474433900
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,7,destination_init,before,2,1784151699182288000,1784151694569466100,1784151699182802000,514000,-4613078900
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,7,destination_init,before,3,1784151699183091000,1784151694570197600,1784151699183460000,369000,-4613077900
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,7,destination_init,after,1,1784151700529859000,1784151696188932000,1784151700806520000,276661000,-4479257500
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,7,destination_init,after,2,1784151700807332000,1784151696194459500,1784151700807755000,423000,-4613084000
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,7,destination_init,after,3,1784151700808038000,1784151696195134000,1784151700808398000,360000,-4613084000
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,7,source_init,before,1,1784151707442327000,1784151703112254700,1784151707730877000,288550000,-4474347300
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,7,source_init,before,2,1784151707731769000,1784151703118896200,1784151707732314000,545000,-4613145300
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,7,source_init,before,3,1784151707732558000,1784151703119580900,1784151707732921000,363000,-4613158600
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,7,source_init,after,1,1784151709511448000,1784151705167270900,1784151709785268000,273820000,-4481087100
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,7,source_init,after,2,1784151709786117000,1784151705173336400,1784151709786944000,827000,-4613194100
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,7,source_init,after,3,1784151709787301000,1784151705174422700,1784151709787979000,678000,-4613217300
4,20260715T211759Z.30531-b4-off,wm_tcp_large,7,destination_init,before,1,1784151717173862000,1784151712849052900,1784151717467618000,293756000,-4471687100
4,20260715T211759Z.30531-b4-off,wm_tcp_large,7,destination_init,before,2,1784151717468489000,1784151712855527800,1784151717469007000,518000,-4613220200
4,20260715T211759Z.30531-b4-off,wm_tcp_large,7,destination_init,before,3,1784151717469306000,1784151712856275200,1784151717469682000,376000,-4613218800
4,20260715T211759Z.30531-b4-off,wm_tcp_large,7,destination_init,after,1,1784151718865881000,1784151714522763900,1784151719140633000,274752000,-4480493100
4,20260715T211759Z.30531-b4-off,wm_tcp_large,7,destination_init,after,2,1784151719141459000,1784151714528469900,1784151719141878000,419000,-4613198600
4,20260715T211759Z.30531-b4-off,wm_tcp_large,7,destination_init,after,3,1784151719142073000,1784151714528994200,1784151719142375000,302000,-4613229800
4,20260715T211759Z.30531-b4-off,wm_tcp_large,7,source_init,before,1,1784151724491978000,1784151720161513600,1784151724779759000,287781000,-4474354900
4,20260715T211759Z.30531-b4-off,wm_tcp_large,7,source_init,before,2,1784151724780619000,1784151720167584400,1784151724781095000,476000,-4613272600
4,20260715T211759Z.30531-b4-off,wm_tcp_large,7,source_init,before,3,1784151724781376000,1784151720168273400,1784151724781724000,348000,-4613276600
4,20260715T211759Z.30531-b4-off,wm_tcp_large,7,source_init,after,1,1784151726579932000,1784151722236930200,1784151726854823000,274891000,-4480447300
4,20260715T211759Z.30531-b4-off,wm_tcp_large,7,source_init,after,2,1784151726855612000,1784151722242559700,1784151726856062000,450000,-4613277300
4,20260715T211759Z.30531-b4-off,wm_tcp_large,7,source_init,after,3,1784151726856334000,1784151722243229800,1784151726856700000,366000,-4613287200
4,20260715T211759Z.30531-b4-off,wm_tcp_large,8,source_init,before,1,1784151734091907000,1784151729761931500,1784151734380900000,288993000,-4474472000
4,20260715T211759Z.30531-b4-off,wm_tcp_large,8,source_init,before,2,1784151734381713000,1784151729768590300,1784151734382218000,505000,-4613375200
4,20260715T211759Z.30531-b4-off,wm_tcp_large,8,source_init,before,3,1784151734382477000,1784151729769294600,1784151734382820000,343000,-4613353900
4,20260715T211759Z.30531-b4-off,wm_tcp_large,8,source_init,after,1,1784151736196739000,1784151731852108700,1784151736470040000,273301000,-4481280800
4,20260715T211759Z.30531-b4-off,wm_tcp_large,8,source_init,after,2,1784151736470841000,1784151731857714600,1784151736471286000,445000,-4613348900
4,20260715T211759Z.30531-b4-off,wm_tcp_large,8,source_init,after,3,1784151736471551000,1784151731858342300,1784151736471879000,328000,-4613372700
4,20260715T211759Z.30531-b4-off,wm_tcp_large,8,destination_init,before,1,1784151743547651000,1784151739225469300,1784151743844414000,296763000,-4470563200
4,20260715T211759Z.30531-b4-off,wm_tcp_large,8,destination_init,before,2,1784151743845248000,1784151739232067200,1784151743845757000,509000,-4613435300
4,20260715T211759Z.30531-b4-off,wm_tcp_large,8,destination_init,before,3,1784151743846051000,1784151739232792500,1784151743846414000,363000,-4613440000
4,20260715T211759Z.30531-b4-off,wm_tcp_large,8,destination_init,after,1,1784151745261057000,1784151740916240700,1784151745534151000,273094000,-4481363300
4,20260715T211759Z.30531-b4-off,wm_tcp_large,8,destination_init,after,2,1784151745534935000,1784151740921760300,1784151745535406000,471000,-4613410200
4,20260715T211759Z.30531-b4-off,wm_tcp_large,8,destination_init,after,3,1784151745535657000,1784151740922396500,1784151745536012000,355000,-4613438000
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,8,source_init,before,1,1784151751862126000,1784151747542266900,1784151752160647000,298521000,-4469119600
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,8,source_init,before,2,1784151752161424000,1784151747548170200,1784151752161914000,490000,-4613498800
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,8,source_init,before,3,1784151752162160000,1784151747548837500,1784151752162522000,362000,-4613503500
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,8,source_init,after,1,1784151753966616000,1784151749627553900,1784151754245778000,279162000,-4478643100
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,8,source_init,after,2,1784151754246661000,1784151749633500900,1784151754247445000,784000,-4613552100
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,8,source_init,after,3,1784151754247757000,1784151749634515400,1784151754248430000,673000,-4613578100
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,8,destination_init,before,1,1784151760641851000,1784151756313847900,1784151760933277000,291426000,-4473716100
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,8,destination_init,before,2,1784151760934169000,1784151756320842400,1784151760934654000,485000,-4613569100
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,8,destination_init,before,3,1784151760934902000,1784151756321506200,1784151760935264000,362000,-4613576800
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,8,destination_init,after,1,1784151762251680000,1784151757910941100,1784151762529063000,277383000,-4479430400
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,8,destination_init,after,2,1784151762529732000,1784151757916445200,1784151762530223000,491000,-4613532300
4,20260715T211759Z.30531-b4-off,wm_grpc_mixed,8,destination_init,after,3,1784151762530447000,1784151757917054100,1784151762531236000,789000,-4613787400
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,8,source_init,before,1,1784151769590541000,1784151765265925900,1784151769884534000,293993000,-4471611600
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,8,source_init,before,2,1784151769885427000,1784151765272026600,1784151769885931000,504000,-4613652400
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,8,source_init,before,3,1784151769886217000,1784151765272749200,1784151769886571000,354000,-4613644800
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,8,source_init,after,1,1784151770969976000,1784151766624432200,1784151771242606000,272630000,-4481858800
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,8,source_init,after,2,1784151771243286000,1784151766629920300,1784151771243825000,539000,-4613635200
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,8,source_init,after,3,1784151771244065000,1784151766630607700,1784151771244458000,393000,-4613653800
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,8,destination_init,before,1,1784151779923602000,1784151775591516800,1784151780210043000,286441000,-4475305700
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,8,destination_init,before,2,1784151780210610000,1784151775597087500,1784151780211019000,409000,-4613727000
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,8,destination_init,before,3,1784151780211277000,1784151775597726600,1784151780211611000,334000,-4613717400
4,20260715T211759Z.30531-b4-off,mw_tcp_mixed,8,destination_init,after,1,1784151781629019000,1784151777282911400,1784151781901147000,272128000,-4482171600
