block,trace_state,pass,cell,pair,role,run_id,session_id,endpoint_role,initiator_role,interval_kind,interval_name,correlation,start_event,end_event,start_producer_seq,end_producer_seq,start_elapsed_ns,end_elapsed_ns,duration_ns
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_begin->socket_accept_end,,socket_accept_begin,socket_accept_end,100,101,203554900,205186600,1631700
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,101,102,205186600,205187500,900
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,socket_trace_attached->resize_received,,socket_trace_attached,resize_received,102,103,205187500,205244300,56800
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_received->resize_arm_queue_begin,,resize_received,resize_arm_queue_begin,103,104,205244300,205245200,900
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_queue_begin->destination_prepared,,resize_arm_queue_begin,destination_prepared,104,105,205245200,205245400,200
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,destination_prepared->resize_ack_send_begin,,destination_prepared,resize_ack_send_begin,105,106,205245400,205245500,100
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_send_begin->resize_ack_sent,,resize_ack_send_begin,resize_ack_sent,106,107,205245500,205246300,800
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_sent->resize_arm_ready,,resize_ack_sent,resize_arm_ready,107,108,205246300,205253000,6700
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_ready->socket_accept_begin,,resize_arm_ready,socket_accept_begin,108,109,205253000,205255100,2100
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_begin->resize_received,,socket_accept_begin,resize_received,109,110,205255100,205694300,439200
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_received->resize_arm_queue_begin,,resize_received,resize_arm_queue_begin,110,111,205694300,205695600,1300
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_queue_begin->destination_prepared,,resize_arm_queue_begin,destination_prepared,111,112,205695600,205696000,400
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,destination_prepared->resize_ack_send_begin,,destination_prepared,resize_ack_send_begin,112,113,205696000,205696100,100
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_send_begin->resize_ack_sent,,resize_ack_send_begin,resize_ack_sent,113,114,205696100,205696900,800
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_sent->socket_accept_end,,resize_ack_sent,socket_accept_end,114,115,205696900,205711200,14300
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,115,116,205711200,205712000,800
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,socket_trace_attached->resize_arm_ready,,socket_trace_attached,resize_arm_ready,116,117,205712000,205713600,1600
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_ready->socket_accept_begin,,resize_arm_ready,socket_accept_begin,117,118,205713600,205714000,400
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_begin->socket_accept_end,,socket_accept_begin,socket_accept_end,118,119,205714000,206203600,489600
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,119,120,206203600,206204600,1000
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,socket_trace_attached->resize_received,,socket_trace_attached,resize_received,120,121,206204600,206215200,10600
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_received->resize_arm_queue_begin,,resize_received,resize_arm_queue_begin,121,122,206215200,206215500,300
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_queue_begin->destination_prepared,,resize_arm_queue_begin,destination_prepared,122,123,206215500,206215800,300
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,destination_prepared->resize_ack_send_begin,,destination_prepared,resize_ack_send_begin,123,124,206215800,206216300,500
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_send_begin->resize_ack_sent,,resize_ack_send_begin,resize_ack_sent,124,125,206216300,206217800,1500
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_sent->resize_arm_ready,,resize_ack_sent,resize_arm_ready,125,126,206217800,206222000,4200
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_ready->socket_accept_begin,,resize_arm_ready,socket_accept_begin,126,127,206222000,206222600,600
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_begin->resize_received,,socket_accept_begin,resize_received,127,128,206222600,206726400,503800
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_received->resize_arm_queue_begin,,resize_received,resize_arm_queue_begin,128,129,206726400,206727600,1200
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_queue_begin->destination_prepared,,resize_arm_queue_begin,destination_prepared,129,130,206727600,206727900,300
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,destination_prepared->resize_ack_send_begin,,destination_prepared,resize_ack_send_begin,130,131,206727900,206728000,100
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_send_begin->resize_ack_sent,,resize_ack_send_begin,resize_ack_sent,131,132,206728000,206728500,500
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_sent->resize_arm_ready,,resize_ack_sent,resize_arm_ready,132,133,206728500,206731100,2600
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_ready->socket_accept_begin,,resize_arm_ready,socket_accept_begin,133,134,206731100,206731500,400
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_begin->socket_accept_end,,socket_accept_begin,socket_accept_end,134,135,206731500,206800400,68900
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,135,136,206800400,206802000,1600
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,socket_trace_attached->socket_accept_end,,socket_trace_attached,socket_accept_end,136,137,206802000,207324600,522600
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,137,138,207324600,207325900,1300
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,socket_trace_attached->resize_received,,socket_trace_attached,resize_received,138,139,207325900,207329800,3900
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_received->resize_arm_queue_begin,,resize_received,resize_arm_queue_begin,139,140,207329800,207329900,100
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_queue_begin->destination_prepared,,resize_arm_queue_begin,destination_prepared,140,141,207329900,207330200,300
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,destination_prepared->resize_ack_send_begin,,destination_prepared,resize_ack_send_begin,141,142,207330200,207330300,100
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_send_begin->resize_ack_sent,,resize_ack_send_begin,resize_ack_sent,142,143,207330300,207331200,900
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_ack_sent->resize_arm_ready,,resize_ack_sent,resize_arm_ready,143,144,207331200,207336500,5300
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,resize_arm_ready->socket_accept_begin,,resize_arm_ready,socket_accept_begin,144,145,207336500,207336900,400
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_begin->socket_accept_end,,socket_accept_begin,socket_accept_end,145,146,207336900,208430500,1093600
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,146,147,208430500,208432000,1500
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,socket_trace_attached->first_payload_received,,socket_trace_attached,first_payload_received,147,148,208432000,209939100,1507100
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,first_payload_received->first_payload_received,,first_payload_received,first_payload_received,148,149,209939100,213290200,3351100
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,first_payload_received->first_payload_received,,first_payload_received,first_payload_received,149,150,213290200,214958800,1668600
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,first_payload_received->first_payload_received,,first_payload_received,first_payload_received,150,151,214958800,217993400,3034600
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,first_payload_received->first_payload_received,,first_payload_received,first_payload_received,151,152,217993400,218061600,68200
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,first_payload_received->first_payload_received,,first_payload_received,first_payload_received,152,153,218061600,223188600,5127000
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,first_payload_received->first_payload_received,,first_payload_received,first_payload_received,153,154,223188600,234348900,11160300
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,first_payload_received->data_plane_complete,,first_payload_received,data_plane_complete,154,155,234348900,784125300,549776400
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,data_plane_complete->summary_send_begin,,data_plane_complete,summary_send_begin,155,156,784125300,784130100,4800
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,adjacent_local_timeline,summary_send_begin->summary_sent,,summary_send_begin,summary_sent,156,157,784130100,784133100,3000
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,socket_accept_begin->socket_accept_end,epoch=0;socket=0,socket_accept_begin,socket_accept_end,0,1,136900,1720500,1583600
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,socket_accept_begin->socket_accept_end,epoch=1;socket=0,socket_accept_begin,socket_accept_end,91,92,202910000,203530900,620900
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,socket_accept_begin->socket_accept_end,epoch=2;socket=0,socket_accept_begin,socket_accept_end,100,101,203554900,205186600,1631700
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,socket_accept_begin->socket_accept_end,epoch=3;socket=0,socket_accept_begin,socket_accept_end,109,115,205255100,205711200,456100
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,socket_accept_begin->socket_accept_end,epoch=4;socket=0,socket_accept_begin,socket_accept_end,118,119,205714000,206203600,489600
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,socket_accept_begin->socket_accept_end,epoch=5;socket=0,socket_accept_begin,socket_accept_end,127,135,206222600,206800400,577800
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,socket_accept_begin->socket_accept_end,epoch=6;socket=0,socket_accept_begin,socket_accept_end,134,137,206731500,207324600,593100
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,socket_accept_begin->socket_accept_end,epoch=7;socket=0,socket_accept_begin,socket_accept_end,145,146,207336900,208430500,1093600
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=0,need_batch_send_begin,need_batch_sent,3,4,9216400,9219800,3400
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=1,need_batch_send_begin,need_batch_sent,5,6,14743600,14745600,2000
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=2,need_batch_send_begin,need_batch_sent,7,8,19887500,19888900,1400
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=3,need_batch_send_begin,need_batch_sent,9,10,25742500,25743900,1400
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=4,need_batch_send_begin,need_batch_sent,11,12,30865000,30867400,2400
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=5,need_batch_send_begin,need_batch_sent,13,14,35970900,35973200,2300
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=6,need_batch_send_begin,need_batch_sent,15,16,41418600,41420400,1800
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=7,need_batch_send_begin,need_batch_sent,17,18,46576700,46579000,2300
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=8,need_batch_send_begin,need_batch_sent,19,20,52508200,52509700,1500
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=9,need_batch_send_begin,need_batch_sent,21,22,58512800,58514200,1400
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=10,need_batch_send_begin,need_batch_sent,23,24,63573300,63574700,1400
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=11,need_batch_send_begin,need_batch_sent,25,26,68486300,68488200,1900
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=12,need_batch_send_begin,need_batch_sent,27,28,73425300,73426600,1300
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=13,need_batch_send_begin,need_batch_sent,29,30,78359200,78361200,2000
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=14,need_batch_send_begin,need_batch_sent,31,32,83354100,83356400,2300
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=15,need_batch_send_begin,need_batch_sent,33,34,88243000,88244900,1900
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=16,need_batch_send_begin,need_batch_sent,35,36,93126700,93128800,2100
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=17,need_batch_send_begin,need_batch_sent,37,38,98348400,98350500,2100
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=18,need_batch_send_begin,need_batch_sent,39,40,103341600,103343500,1900
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=19,need_batch_send_begin,need_batch_sent,41,42,108282800,108284900,2100
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=20,need_batch_send_begin,need_batch_sent,43,44,113146900,113148100,1200
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=21,need_batch_send_begin,need_batch_sent,45,46,118132500,118133700,1200
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=22,need_batch_send_begin,need_batch_sent,47,48,123015800,123017600,1800
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=23,need_batch_send_begin,need_batch_sent,49,50,127922800,127924800,2000
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=24,need_batch_send_begin,need_batch_sent,51,52,132937000,132938800,1800
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=25,need_batch_send_begin,need_batch_sent,53,54,137874700,137875900,1200
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=26,need_batch_send_begin,need_batch_sent,55,56,142838100,142841000,2900
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=27,need_batch_send_begin,need_batch_sent,57,58,147671400,147673300,1900
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=28,need_batch_send_begin,need_batch_sent,59,60,152806400,152808600,2200
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=29,need_batch_send_begin,need_batch_sent,61,62,157749400,157751300,1900
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=30,need_batch_send_begin,need_batch_sent,63,64,162586600,162589400,2800
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=31,need_batch_send_begin,need_batch_sent,65,66,167854200,167856400,2200
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=32,need_batch_send_begin,need_batch_sent,67,68,172782800,172784900,2100
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=33,need_batch_send_begin,need_batch_sent,69,70,177666900,177668800,1900
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=34,need_batch_send_begin,need_batch_sent,71,72,182552700,182554400,1700
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=35,need_batch_send_begin,need_batch_sent,73,74,187461600,187463500,1900
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=36,need_batch_send_begin,need_batch_sent,75,76,192337900,192339700,1800
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=37,need_batch_send_begin,need_batch_sent,78,79,197323700,197325000,1300
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=38,need_batch_send_begin,need_batch_sent,80,81,202296600,202298600,2000
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,need_batch_send_begin->need_batch_sent,batch=39,need_batch_send_begin,need_batch_sent,83,84,202902100,202903500,1400
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,resize_ack_send_begin->resize_ack_sent,epoch=1,resize_ack_send_begin,resize_ack_sent,88,89,202906900,202908100,1200
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,resize_ack_send_begin->resize_ack_sent,epoch=2,resize_ack_send_begin,resize_ack_sent,97,98,203540800,203541300,500
